time_s,hz
11.0108,284.848
11.0208,282.088
11.0308,280.940
11.0408,279.513
11.0508,276.363
11.0608,275.904
11.0708,277.674
11.0808,280.318
11.0908,280.440
11.1008,281.148
11.1108,280.476
11.1208,279.965
11.1308,277.938
11.1408,275.835
11.1508,276.413
11.1608,279.279
11.1708,280.684
11.1808,282.274
11.1908,281.720
11.2008,280.804
11.2108,280.035
11.2208,277.375
11.2308,275.934
11.2408,275.615
11.2508,275.705
11.2608,275.203
11.2708,275.674
11.2808,275.534
11.2908,277.425
11.3008,279.795
11.3108,280.203
11.3208,280.353
11.3308,280.602
11.3408,280.538
11.3508,281.066
11.3608,279.933
11.3708,275.589
11.4808,309.200
11.4908,312.591
11.5008,316.767
11.5108,321.677
11.5208,328.884
11.5308,334.855
11.5408,339.450
11.5508,345.448
11.5608,350.187
11.5708,354.393
11.5808,358.991
11.5908,365.169
11.6008,370.513
11.6108,371.911
11.6208,371.963
11.6308,372.036
11.6408,372.380
11.6508,372.189
11.6608,372.000
11.6708,371.954
11.6808,371.374
11.6908,371.495
11.7008,371.705
11.7108,371.649
11.7208,372.381
11.7308,372.400
11.7408,372.388
11.7508,372.485
11.7608,372.397
11.7708,372.110
11.7808,371.334
11.7908,371.431
11.8008,371.412
11.8108,371.403
11.8208,371.563
11.8308,371.679
11.8408,371.689
11.8508,371.516
11.8608,371.338
11.8708,370.973
11.8808,371.155
11.8908,371.825
11.9008,372.338
11.9108,372.337
11.9208,371.644
11.9308,371.383
11.9408,372.351
11.9508,372.209
11.9608,372.457
11.9708,372.454
11.9808,372.321
11.9908,372.135
12.0008,372.217
12.0108,372.108
12.0208,372.030
12.0308,372.177
12.0408,371.928
12.0508,371.747
12.0608,371.715
12.0708,371.876
12.0808,371.936
12.0908,371.894
12.1008,372.024
12.1108,371.775
12.1208,371.953
12.1308,372.042
12.1408,372.082
12.1508,372.210
12.1608,372.162
12.1708,372.128
12.1808,372.123
12.1908,372.117
12.2008,372.076
12.2108,371.934
12.2208,371.944
12.2308,371.932
12.2408,371.947
12.2508,372.048
12.2608,372.212
12.2708,372.249
12.2808,372.379
12.2908,372.237
12.3008,371.980
12.3108,371.494
12.3208,372.264
12.3308,372.635
12.3408,372.420
12.3508,372.664
12.3608,377.561
12.3708,381.956
12.3808,382.786
12.3908,382.222
12.4008,381.542
12.4108,378.337
12.4208,373.443
12.4308,372.675
12.4408,371.628
12.4508,371.173
12.4608,372.941
12.4708,372.551
12.4808,371.480
12.4908,371.435
12.5008,371.376
12.5108,371.952
12.5208,373.163
12.5308,372.615
12.5408,369.744
13.0308,369.198
13.0408,372.201
13.0508,372.212
13.0608,372.093
13.0708,371.947
13.0808,371.948
13.0908,372.177
13.1008,372.053
13.1108,372.093
13.1208,372.082
13.1308,371.933
13.3508,380.228
13.3608,382.091
13.3708,381.680
13.3808,381.954
13.3908,381.727
13.4008,377.286
13.4108,372.553
13.4208,371.866
13.4308,372.104
13.4408,372.364
13.4508,372.819
13.4608,377.290
13.4708,380.578
13.4808,377.996
13.4908,373.161
13.5008,372.137
13.5108,372.091
13.5208,372.369
13.5308,372.481
13.5408,372.385
13.5508,372.393
13.5608,372.153
13.5708,372.088
13.5808,371.976
13.5908,372.042
13.6008,372.046
13.6108,371.764
13.6208,371.278
13.7208,361.610
13.7308,357.128
13.7408,351.619
13.7508,347.808
13.7608,343.767
13.7708,339.767
13.7808,335.448
13.7908,331.587
13.8008,327.251
13.8108,323.150
13.8208,319.233
13.8308,315.890
13.8408,312.261
13.8508,307.591
13.8608,303.529
13.8708,300.364
13.8808,296.263
13.8908,292.517
13.9008,288.695
13.9108,284.870
13.9208,281.478
13.9308,280.815
13.9408,280.666
13.9508,280.620
13.9608,280.815
13.9708,280.506
13.9808,280.905
13.9908,280.489
14.0008,280.925
14.0108,280.838
14.0208,280.981
14.0308,280.872
14.0408,280.736
14.0508,280.574
14.0608,280.595
14.0708,280.647
14.0808,280.812
14.0908,280.681
14.1008,281.074
14.1108,281.178
14.1208,280.837
14.1308,281.036
14.1408,280.778
14.1508,280.684
14.1608,280.448
14.1708,280.291
14.1808,280.570
14.1908,280.526
14.2008,280.604
14.2108,280.651
14.2208,280.608
14.2308,280.560
14.2408,280.635
14.2508,280.550
14.2608,280.731
14.2708,281.000
14.2808,280.779
14.2908,280.588
14.3008,280.529
14.3108,280.587
14.3208,279.989
14.3308,280.430
14.3408,281.298
14.3508,283.145
14.3608,282.050
14.3708,280.878
14.3808,278.371
14.3908,276.210
14.4008,277.819
14.4108,280.195
14.4208,281.135
14.4308,281.563
14.4408,280.459
14.4508,278.432
14.4608,275.794
14.4708,275.804
14.4808,275.633
14.4908,275.281
14.5008,276.107
14.5108,277.650
14.5208,280.422
14.5308,280.323
14.5408,280.338
14.5508,280.136
14.5608,274.971
14.7708,279.486
14.7808,280.473
14.7908,280.694
14.8008,280.283
14.8108,280.414
14.8208,280.722
14.8308,280.795
14.8408,280.773
14.8508,280.796
14.8608,280.738
14.8708,280.640
14.8808,280.202
14.8908,280.444
14.9008,280.696
14.9108,280.625
14.9208,280.362
14.9308,280.619
14.9408,280.703
14.9508,280.810
14.9608,281.149
14.9708,280.842
14.9808,280.703
14.9908,280.872
15.0008,281.302
15.0108,280.833
15.0208,280.702
15.0308,280.675
15.0408,280.594
15.0508,280.661
15.0608,280.705
15.0708,281.134
15.0808,281.498
15.0908,280.806
15.1008,281.458
15.1108,281.504
15.1208,280.748
15.1308,281.504
15.1408,281.417
15.1508,280.799
15.1608,281.487
15.1708,281.145
15.1808,280.837
15.1908,281.381
15.2008,280.830
15.2108,280.847
15.2208,283.472
15.2308,283.544
15.2408,281.159
15.2508,280.676
15.2608,277.663
15.2708,276.304
15.2808,276.872
15.2908,279.752
15.3008,280.923
15.3108,281.663
15.3208,281.206
15.3308,280.432
15.3408,279.054
15.3508,276.292
15.3608,276.021
15.3708,277.650
15.3808,280.151
15.3908,281.099
15.4008,281.800
15.4108,280.938
15.4208,280.544
15.4308,278.060
15.4408,275.945
15.4508,275.882
15.4608,275.821
15.4708,275.739
15.4808,275.867
15.4908,275.883
15.5008,276.181
