time_s,hz
12.2443,293.66476
12.2543,295.05
12.2643,292.132
12.2743,294.437
12.2843,293.66476
12.2943,293.66476
12.3043,293.66476
12.3143,293.66476
12.3243,293.66476
12.3343,296.047
12.3443,293.07
12.3543,293.66476
12.3643,293.66476
12.3743,292.457
12.3843,295.781
12.3943,293.66476
12.4043,293.66476
12.4143,293.66476
12.4243,293.66476
12.4343,293.66476
12.4443,293.66476
12.4543,292.533
12.9443,466.1638
12.9543,466.1638
12.9643,466.1638
12.9743,466.1638
12.9843,466.1638
12.9943,466.1638
13.0043,466.1638
13.0143,466.1638
13.0243,466.1638
13.0343,466.1638
13.0443,466.1638
13.0543,466.1638
13.0643,470.022
13.0743,469.574
13.0843,466.1638
13.0943,466.1638
13.1043,466.1638
13.1143,466.1638
13.1243,466.1638
13.1343,466.1638
13.1443,466.1638
13.1543,466.1638
13.1643,466.1638
13.1743,466.1638
13.1843,466.1638
13.1943,469.782
13.2043,469.938
13.2143,469.823
13.5443,440
13.5543,440
13.5643,440
13.5743,440
13.5843,440
13.5943,440
13.6043,440
13.6143,440
13.6243,440
13.6343,440
13.6443,440
13.6543,440
13.6643,440
13.6743,440
13.6843,440
13.6943,443.11
13.7043,443.408
13.7143,440
13.7243,440
13.7343,440
13.7443,440
13.7543,440
13.7643,440
13.7743,440
13.7843,440
13.7943,440
13.8043,440
13.8143,440
13.8243,440
13.8343,440
13.8443,440
13.8543,440
13.8643,440
13.8743,440
13.8843,440
13.8943,440
13.9043,440
13.9143,440
13.9243,440
13.9343,440
13.9443,440
13.9543,440
13.9643,440
13.9743,440
13.9843,440
13.9943,440
14.0043,466.1638
14.0143,466.1638
14.0243,466.1638
14.0343,440
14.0443,440
14.0543,440
14.0643,440
14.0743,440
14.0843,440
14.0943,440
14.1043,440
14.1143,440
14.1243,440
14.1343,440
14.1443,440
14.1543,440
14.1643,440
14.1743,440
14.1843,440
14.1943,440
14.9343,174.61412
14.9443,174.61412
15.0043,391.99542
15.0143,391.99542
15.0243,391.99542
15.0343,391.99542
15.0443,391.99542
15.0543,391.99542
15.0643,391.99542
15.0743,391.99542
15.0843,391.99542
15.0943,391.99542
15.1043,391.99542
15.1143,391.99542
15.1243,391.99542
15.1343,391.99542
15.1443,391.99542
15.1543,391.99542
15.1643,391.99542
15.1743,391.99542
15.1843,391.99542
15.1943,391.99542
15.2043,391.99542
15.2143,391.99542
15.2243,391.99542
15.2343,393.195
15.2443,389.953
15.2543,389.925
15.2643,389.97
15.5743,466.1638
15.5843,468.971
15.5943,466.1638
15.6043,466.1638
15.6143,466.1638
15.6243,466.1638
15.6343,466.1638
15.6443,466.1638
15.6543,466.1638
15.6643,466.1638
15.6743,466.1638
15.6843,469.818
15.6943,466.1638
15.7043,470.017
15.7143,466.1638
15.7243,466.1638
15.7343,469.904
15.7443,469.912
15.7543,466.1638
15.7643,466.1638
15.7743,466.1638
15.7843,470.188
15.7943,466.1638
15.8043,466.1638
15.8143,470.141
15.8243,470.025
15.8343,466.1638
15.8443,466.1638
15.8543,470.179
15.8643,466.1638
15.8743,466.1638
15.8843,466.1638
15.8943,466.1638
15.9043,466.1638
15.9143,466.1638
15.9243,466.1638
15.9343,466.1638
15.9443,466.1638
15.9543,466.1638
15.9643,466.1638
15.9743,466.1638
15.9843,466.1638
15.9943,466.1638
16.0043,466.1638
16.0143,466.1638
16.0243,466.1638
16.0343,466.1638
16.0443,466.1638
16.0543,466.1638
16.0643,466.1638
16.0743,466.1638
16.0843,466.1638
16.0943,466.1638
16.1043,466.1638
16.1143,466.1638
16.1243,466.1638
16.1343,466.1638
16.1443,466.1638
16.1543,466.1638
16.1643,466.1638
16.1743,466.1638
16.1843,466.1638
16.1943,466.1638
16.2043,466.1638
16.2143,466.1638
16.2243,466.1638
16.2343,466.1638
16.9643,174.61412
16.9743,174.61412
16.9843,174.61412
17.0443,443.548
17.0543,442.973
17.0643,440
17.0743,440
17.0843,440
17.0943,440
17.1043,440
17.1143,440
17.1243,440
17.1343,440
17.1443,440
17.1543,440
17.1643,440
17.1743,440
17.1843,440
17.1943,440
17.2043,440
17.2143,440
17.2243,440
17.2343,466.1638
17.2443,466.1638
17.2543,440
17.2643,440
17.2743,443.756
17.2843,443.599
17.2943,440
17.6143,443.177
17.6243,440
17.6343,440
17.6443,440
17.6543,440
17.6643,440
17.6743,440
17.6843,440
17.6943,440
17.7043,440
17.7143,440
17.7243,440
17.7343,440
17.7443,440
17.7543,440
17.7643,443.226
17.7743,443.336
17.7843,443.772
17.7943,440
17.8043,440
17.8143,440
17.8243,440
17.8343,440
17.8443,440
17.8543,440
17.8643,440
17.8743,440
17.8843,440
17.8943,440
17.9043,440
17.9143,440
17.9243,440
17.9343,440
17.9443,440
17.9543,440
17.9643,440
17.9743,440
17.9843,440
17.9943,440
18.0043,440
18.0143,440
18.0243,440
18.0343,440
18.0443,440
18.0543,440
18.0643,440
18.0743,466.1638
18.0843,466.1638
18.0943,466.1638
18.1043,440
18.1143,440
18.1243,440
18.1343,440
18.1443,440
18.1543,440
18.1643,440
18.1743,440
18.1843,440
18.1943,440
18.2043,440
18.2143,440
18.2243,440
18.2343,440
18.2443,440
18.2543,440
18.2643,440
18.2743,466.1638
18.6943,391.99542
18.7043,391.99542
18.7143,391.99542
18.7243,391.99542
18.7343,391.99542
18.7443,391.99542
18.7543,391.99542
18.7643,391.99542
18.7743,391.99542
18.7843,391.99542
18.7943,391.99542
18.8043,391.99542
18.8143,391.99542
18.8243,391.99542
18.8343,391.99542
18.8443,391.99542
18.8543,391.99542
18.8643,391.99542
18.8743,391.99542
18.8843,391.99542
18.8943,392.757
18.9043,390.282
18.9143,390.563
18.9243,394.724
18.9343,391.99542
18.9443,391.99542
18.9543,391.99542
18.9643,391.99542
18.9743,391.99542
18.9843,391.99542
18.9943,391.211
19.0043,390.335
19.0143,392.867
19.0243,391.99542
19.0343,391.99542
19.0443,391.99542
19.0543,391.99542
19.0643,391.99542
19.0743,391.99542
19.0843,393.274
19.0943,390.257
19.1043,390.3
19.1143,393.472
19.1243,391.99542
19.1343,391.99542
19.1443,391.99542
19.1543,391.99542
19.1643,391.99542
19.1743,391.99542
19.1843,390.768
19.1943,390.201
19.2043,390.28
19.2143,390.244
19.2243,390.051
19.2343,390.097
19.2443,389.993
19.2543,390.108
19.2643,390.331
19.2743,393.565
19.2843,391.99542
19.2943,391.99542
19.3043,391.99542
19.3143,391.99542
19.3243,391.914
19.3343,391.99542
19.3443,391.99542
19.3543,391.99542
19.3643,391.99542
19.3743,349.22824
19.3843,349.22824
