time_s,hz
8.9837,250.048
8.9937,249.990
9.0037,249.994
9.0137,250.027
9.0237,249.946
9.0337,250.077
9.0437,249.973
9.0537,250.052
9.0637,250.065
9.0737,249.976
9.0837,250.383
9.0937,252.484
9.1037,253.744
9.1137,251.539
9.1237,250.056
9.1337,249.486
9.1437,246.940
9.1537,246.075
9.1637,246.037
9.1737,246.665
9.1837,249.013
9.1937,249.917
9.2037,250.855
9.2137,251.920
9.2237,250.450
9.2337,249.843
9.2437,248.201
9.2537,246.390
9.2637,246.121
9.2737,246.204
9.2837,246.171
9.2937,246.284
9.3037,246.280
9.3137,246.219
9.3237,246.313
9.3337,246.435
9.3437,248.582
9.3537,250.072
9.3637,249.962
9.3737,250.079
9.4937,251.597
9.5037,254.124
9.5137,255.394
9.5237,257.512
9.5337,258.795
9.5437,261.148
9.5537,262.296
9.5637,263.609
9.5737,266.229
9.5837,266.593
9.5937,267.995
9.6037,270.712
9.6137,271.308
9.6237,273.889
9.6337,275.480
9.6437,276.162
9.6537,279.271
9.6637,280.553
9.6737,280.921
9.6837,283.579
9.6937,285.582
9.7037,286.255
9.7137,289.253
9.7237,290.848
9.7337,291.003
9.7437,293.048
9.7537,295.898
9.7637,296.306
9.7737,296.284
9.7837,296.305
9.7937,296.309
9.8037,296.291
9.8137,296.346
9.8237,296.302
9.8337,296.336
9.8437,296.345
9.8537,296.388
9.8637,296.434
9.8737,296.707
9.8837,299.614
9.8937,301.837
9.9037,301.953
9.9137,301.604
9.9237,298.763
9.9337,296.477
9.9437,295.775
9.9537,292.580
9.9637,292.331
9.9737,295.472
9.9837,296.304
9.9937,298.575
10.0037,301.052
10.0137,298.227
10.0237,296.413
10.0337,295.310
10.0437,291.989
10.0537,290.939
10.0637,291.132
10.0737,293.652
10.0837,296.165
10.0937,296.384
10.1037,296.319
10.1137,296.274
10.1237,296.322
10.1337,296.034
10.1437,295.786
10.1537,295.596
10.2237,278.232
10.2337,282.631
10.2437,279.685
10.2537,275.098
10.2637,269.446
10.2737,263.841
10.2837,259.780
10.2937,254.875
10.3037,248.571
10.3137,243.394
10.3237,238.850
10.3337,233.464
10.3437,228.334
10.3537,224.119
10.3637,222.383
10.3737,222.538
10.3837,223.025
10.3937,222.667
10.4037,222.253
10.4137,222.144
10.4237,222.110
10.4337,222.135
10.4437,222.169
10.4537,222.160
10.4637,222.171
10.4737,222.202
10.4837,222.246
10.4937,222.235
10.5037,222.239
10.5137,222.262
10.5237,222.278
10.5337,222.304
10.5437,222.293
10.5537,222.283
10.5637,222.283
10.5737,222.299
10.5837,222.306
10.5937,222.277
10.6037,222.215
10.6137,222.182
10.6237,222.236
10.6337,222.244
10.6437,222.199
10.6537,222.104
10.6637,222.105
10.6737,222.127
10.6837,222.123
10.6937,222.080
10.7037,222.186
10.7137,222.237
10.7237,222.153
10.7337,222.179
10.7437,222.186
10.7537,222.034
10.7637,222.136
10.7737,222.196
10.7837,222.233
10.7937,222.203
10.8037,222.206
10.8137,222.201
10.8237,222.162
10.8337,222.166
10.8437,222.186
10.8537,222.171
10.8637,222.184
10.8737,222.220
10.8837,222.232
10.8937,222.217
10.9037,222.203
10.9137,222.192
10.9237,222.224
10.9337,222.347
10.9437,222.247
10.9537,221.844
10.9637,222.314
10.9737,222.348
10.9837,222.037
10.9937,221.963
11.0037,221.992
11.0137,222.298
11.0237,222.190
11.0337,222.161
11.0437,222.211
11.0537,222.233
11.0637,222.172
11.0737,222.244
11.0837,222.187
11.0937,222.218
11.1037,222.308
11.1137,222.267
11.1237,222.217
11.1337,222.153
11.1437,222.122
11.1537,222.302
11.1637,223.656
11.1737,225.180
11.1837,225.024
11.1937,223.205
11.2037,221.647
11.2137,219.800
11.2237,219.140
11.2337,219.160
11.2437,219.160
11.2537,219.207
11.2637,220.420
11.2737,221.970
11.2837,221.639
11.2937,219.273
11.7337,245.460
11.7437,246.005
11.7537,246.217
11.7637,247.588
11.7737,249.606
11.7837,250.027
11.7937,250.041
11.8037,249.994
11.8137,250.001
11.8237,250.014
11.8337,249.962
11.8437,250.008
11.8537,249.977
11.8637,249.949
11.8737,249.925
11.8837,249.961
